25,1,0.736082
25,2,0.328234
25,4,0.632639
25,5,0.756410
25,9,0.991037
25,22,0.365339
26,9,0.247039
27,10,0.982550
28,9,0.722660
29,24,0.753356
30,11,0.651519
31,30,0.072686
32,17,0.631635
33,9,0.884707
34,2,0.272710
35,9,0.436411
36,33,0.766495
37,24,0.477732
38,23,0.237774
39,8,0.274907
39,17,0.359265
39,32,0.166507
40,20,0.486517
41,0,0.897656
41,8,0.909208
41,24,0.060564
42,33,0.904653
42,36,0.504523
43,36,0.516292
44,40,0.319033
45,0,0.986642
46,36,0.493977
46,43,0.266145
47,0,0.090733
47,14,0.947764
48,45,0.073749
49,48,0.500707
50,45,0.384142
51,48,0.277082
52,50,0.913817
53,30,0.529747
53,31,0.464446
54,37,0.940980
55,1,0.050084
56,55,0.761514
57,24,0.770205
57,29,0.827817
57,37,0.125365
58,31,0.015868
58,53,0.688455
59,11,0.868247
60,40,0.629543
61,0,0.736225
61,1,0.725412
62,59,0.999458
63,31,0.888572
64,46,0.233195
65,6,0.306322
65,18,0.351015
66,14,0.513274
67,38,0.591114
68,0,0.845982
68,20,0.412081
69,55,0.841511
70,43,0.269317
71,52,0.415395
72,18,0.537304
73,16,0.467917
74,50,0.287212
75,14,0.178328
75,47,0.153720
76,35,0.571655
77,57,0.802406
78,75,0.033054
79,13,0.534450
80,32,0.498480
81,0,0.955361
82,0,0.748293
83,41,0.554584
84,45,0.890737
84,48,0.624849
84,50,0.842040
85,36,0.159768
85,46,0.212752
86,80,0.714710
87,37,0.130427
88,37,0.090990
88,87,0.274588
89,8,0.003000
89,11,0.414293
89,24,0.026876
90,65,0.709820
91,21,0.937897
91,23,0.239911
91,38,0.180896
92,5,0.317540
93,60,0.886991
94,46,0.652059
95,4,0.150335
95,12,0.681346
96,69,0.385815
97,38,0.387725
98,70,0.499741
99,87,0.147533
100,32,0.587187
100,80,0.845576
101,21,0.590109
102,80,0.955409
103,2,0.556146
104,76,0.148152
105,36,0.983305
105,42,0.408767
105,43,0.141820
105,70,0.564899
105,98,0.252126
106,39,0.488515
107,30,0.464031
107,31,0.961095
107,53,0.126031
107,58,0.199757
108,64,0.319250
109,49,0.629269
110,13,0.126712
111,102,0.651254
112,109,0.621634
113,18,0.803073
114,10,0.247842
115,11,0.476432
116,95,0.389314
117,100,0.203250
118,68,0.028375
119,0,0.901673
119,2,0.426497
119,61,0.142021
119,103,0.947487
120,68,0.410313
120,118,0.131189
121,87,0.885648
122,114,0.092174
123,95,0.162199
124,0,0.071064
124,1,0.365339
124,8,0.253057
125,37,0.135109
125,54,0.783153
126,34,0.455307
127,0,0.349524
127,2,0.452300
127,9,0.808945
128,62,0.931674
129,111,0.651646
130,6,0.215248
131,0,0.679592
131,1,0.908922
131,61,0.250126
132,50,0.860860
133,0,0.471262
133,5,0.505956
134,128,0.600394
135,18,0.817561
135,113,0.755844
136,132,0.462245
137,11,0.951367
137,115,0.632739
138,0,0.439330
138,3,0.824697
138,6,0.688981
138,18,0.702207
139,15,0.987145
140,7,0.954415
141,0,0.851270
141,2,0.289316
141,3,0.537426
142,138,0.514435
143,33,0.103434
143,36,0.414028
143,42,0.576717
143,43,0.876566
143,46,0.440039
143,94,0.729748
144,75,0.869264
145,99,0.715642
146,86,0.800720
147,116,0.706535
148,46,0.741716
148,64,0.019092
149,5,0.886031
150,75,0.524987
151,110,0.463323
152,86,0.065194
152,146,0.713422
153,56,0.488943
154,140,0.667679
155,37,0.682049
155,87,0.199555
155,99,0.916634
156,77,0.865883
157,115,0.890019
157,137,0.543948
158,73,0.139195
159,38,0.450347
159,97,0.989362
160,24,0.215532
161,82,0.446023
162,0,0.315732
162,1,0.514659
162,5,0.881504
163,98,0.439726
164,54,0.467532
165,153,0.806650
166,151,0.365158
167,40,0.211519
168,2,0.999117
168,34,0.153604
168,126,0.630488
169,15,0.616350
170,66,0.000595
171,23,0.000879
172,107,0.773352
173,1,0.727335
174,122,0.319178
175,74,0.417724
176,152,0.682494
177,23,0.680562
177,91,0.205262
178,130,0.836420
179,67,0.708921
180,52,0.828708
181,177,0.094549
182,59,0.081738
183,181,0.764005
184,65,0.629572
185,6,0.213852
185,18,0.213547
185,130,0.081061
186,96,0.388823
187,162,0.952160
188,41,0.947545
188,83,0.389854
189,29,0.269215
189,57,0.692169
190,22,0.284035
191,3,0.776866
192,115,0.783865
193,134,0.422460
194,121,0.282156
195,158,0.193967
196,126,0.011316
197,9,0.191824
197,21,0.983236
198,17,0.244054
199,46,0.819726
200,0,0.136455
200,3,0.398144
200,10,0.601010
200,114,0.176880
201,172,0.828355
202,190,0.157731
203,33,0.987937
203,36,0.257169
204,2,0.233599
204,141,0.101637
205,9,0.219411
205,197,0.634717
206,69,0.696007
207,123,0.794770
208,40,0.696243
208,60,0.752940
209,208,0.669521
210,198,0.633430
211,109,0.056441
212,19,0.598217
213,192,0.227008
214,110,0.318778
214,151,0.699834
215,61,0.117437
215,119,0.762571
216,176,0.526123
217,134,0.553911
217,193,0.587989
218,211,0.329666
219,36,0.702989
219,43,0.143045
220,1,0.161688
220,25,0.485325
221,150,0.860226
222,209,0.813266
223,115,0.556836
223,192,0.738997
224,210,0.316007
225,213,0.135332
226,49,0.528548
227,47,0.310739
228,137,0.588119
229,190,0.518084
230,28,0.430848
231,123,0.258843
232,189,0.370226
233,26,0.393018
234,201,0.446866
235,10,0.475896
236,21,0.387831
237,206,0.279293
238,179,0.078263
239,119,0.369742
240,88,0.253922
241,50,0.671784
241,74,0.676237
242,137,0.513936
242,157,0.728608
243,48,0.720768
243,51,0.944753
244,141,0.460697
245,149,0.940163
246,86,0.321560
247,243,0.460434
248,242,0.517145
249,136,0.661355
250,220,0.401833
251,134,0.605640
252,206,0.986503
252,237,0.150394
253,90,0.670098
254,142,0.343818
255,209,0.541710
256,33,0.522808
257,122,0.829239
258,105,0.014951
259,130,0.274210
259,185,0.642979
260,199,0.546137
261,59,0.917848
262,71,0.266613
263,189,0.970087
264,82,0.246733
264,161,0.843975
265,202,0.694024
266,49,0.455752
266,226,0.817101
267,129,0.022084
268,0,0.160749
268,3,0.706950
268,10,0.707826
268,47,0.436638
268,114,0.582421
268,124,0.751710
268,141,0.991533
268,204,0.695679
268,244,0.279512
269,0,0.753863
269,45,0.171179
269,50,0.004254
269,52,0.495691
269,132,0.079917
269,136,0.163081
269,249,0.903301
270,40,0.782992
270,60,0.746679
271,65,0.436426
271,90,0.006342
272,1,0.584787
272,25,0.518478
272,220,0.066850
273,199,0.544023
274,124,0.389731
275,163,0.215826
276,199,0.385769
276,260,0.626861
277,21,0.659053
278,153,0.709320
279,79,0.538661
280,253,0.280289
281,123,0.815932
281,231,0.371910
282,241,0.686102
283,191,0.310169
284,49,0.009348
284,109,0.103797
284,226,0.520960
284,266,0.775880
285,214,0.220685
286,70,0.055279
286,98,0.070635
287,274,0.160274
288,207,0.723764
289,109,0.297022
289,211,0.050603
290,99,0.477804
291,11,0.457162
291,115,0.519988
291,192,0.446490
291,223,0.150312
292,165,0.285942
293,66,0.833682
294,81,0.695637
295,245,0.577776
296,112,0.681164
297,226,0.331175
298,281,0.057475
299,132,0.986883
300,162,0.542393
300,187,0.001657
301,292,0.856193
302,52,0.029355
302,71,0.377550
302,262,0.489652
303,49,0.576173
303,226,0.738959
303,266,0.679332
304,271,0.536267
305,4,0.035588
306,230,0.122507
307,277,0.973356
308,0,0.188276
308,47,0.351319
309,164,0.614126
310,121,0.607611
310,194,0.125933
311,127,0.552862
312,48,0.954028
313,198,0.356925
314,22,0.838102
315,105,0.974252
316,179,0.259014
316,238,0.251528
317,3,0.424336
318,281,0.813048
319,274,0.897914
320,214,0.244586
320,285,0.760617
321,301,0.694856
322,45,0.451851
323,42,0.263620
323,105,0.665503
323,143,0.116571
324,271,0.209562
325,233,0.113676
326,92,0.546975
327,271,0.006079
328,115,0.175974
329,204,0.599359
330,110,0.431908
331,165,0.082507
331,292,0.687414
332,160,0.375310
333,189,0.836207
333,232,0.123637
334,305,0.973346
335,117,0.029635
336,37,0.080353
336,88,0.494245
337,221,0.769437
338,219,0.934030
339,110,0.250155
339,151,0.359658
339,214,0.769114
339,285,0.499955
340,222,0.749252
341,96,0.671903
341,186,0.681666
342,310,0.756770
343,227,0.036368
344,314,0.230572
345,106,0.221667
346,174,0.562602
347,115,0.652622
348,44,0.616610
349,271,0.371466
350,296,0.224801
351,155,0.233691
352,313,0.653012
353,327,0.165928
354,172,0.744104
354,201,0.159758
355,57,0.047639
356,234,0.661994
357,128,0.124945
357,134,0.949157
357,193,0.484180
357,251,0.621046
358,176,0.914025
359,93,0.017945
360,230,0.593546
361,188,0.721872
362,329,0.496582
363,99,0.053694
364,11,0.441633
364,59,0.519175
364,291,0.771944
365,16,0.065356
366,109,0.442790
367,236,0.977180
368,215,0.467741
369,268,0.329056
370,44,0.445930
371,213,0.743274
371,225,0.205341
372,121,0.171379
372,310,0.372520
372,342,0.939725
373,50,0.964851
374,366,0.254957
375,83,0.070335
376,82,0.123849
376,161,0.526338
376,264,0.160083
377,192,0.517707
377,223,0.105185
377,291,0.841576
378,227,0.368562
379,37,0.423890
379,54,0.327228
380,198,0.713547
381,32,0.576776
382,190,0.871884
383,153,0.758246
384,148,0.836598
385,104,0.699791
386,318,0.389060
387,349,0.935242
388,160,0.605603
389,309,0.362084
390,284,0.539505
391,322,0.455072
392,25,0.401692
393,259,0.240440
394,368,0.083086
395,248,0.421579
396,22,0.472380
397,364,0.289766
398,105,0.104969
399,277,0.216386
400,0,0.802019
400,2,0.527439
400,25,0.668820
400,392,0.863643
401,338,0.243750
402,137,0.711564
403,149,0.263663
404,198,0.382822
405,288,0.081006
406,368,0.459763
407,33,0.232867
408,326,0.795353
409,183,0.491343
410,257,0.003229
411,194,0.266119
411,310,0.664689
412,177,0.425191
413,214,0.186825
414,67,0.963476
415,80,0.134039
415,102,0.795856
415,111,0.946045
415,129,0.171155
416,243,0.606001
417,291,0.063804
418,80,0.347492
419,57,0.292468
419,77,0.509658
419,156,0.825837
420,169,0.834338
421,416,0.726443
422,227,0.329434
422,378,0.802084
423,134,0.631763
424,326,0.045341
425,23,0.041420
426,417,0.153315
427,115,0.767065
427,192,0.061731
427,223,0.519303
428,104,0.929150
429,93,0.220516
430,269,0.204563
431,106,0.088993
432,351,0.699691
433,173,0.706461
434,225,0.494631
435,27,0.261779
436,403,0.711571
437,215,0.378366
438,285,0.200645
438,320,0.232608
439,421,0.436096
440,245,0.469498
441,3,0.861187
441,6,0.977238
441,18,0.444519
442,108,0.034243
443,75,0.523772
444,270,0.031639
445,358,0.753174
446,266,0.591588
447,9,0.822891
447,15,0.329579
447,139,0.232078
448,329,0.536528
449,355,0.430618
450,295,0.403581
451,0,0.987325
451,5,0.966910
452,186,0.850531
453,258,0.867514
454,115,0.311605
454,137,0.148390
454,157,0.997599
454,242,0.639523
454,248,0.468075
455,341,0.931915
456,153,0.690773
456,165,0.815407
456,292,0.541535
456,331,0.572807
456,383,0.159216
457,152,0.945250
458,37,0.821334
458,54,0.155414
458,125,0.041075
458,164,0.343613
459,270,0.110019
459,444,0.096538
460,147,0.518773
461,165,0.022405
462,239,0.561484
463,326,0.856876
464,220,0.516908
464,250,0.674525
465,3,0.737175
465,7,0.698460
465,10,0.022800
465,235,0.191984
465,244,0.670991
465,268,0.345872
465,369,0.066290
466,243,0.140710
467,40,0.921117
467,208,0.221656
468,43,0.380115
468,46,0.586016
468,143,0.167313
468,323,0.026340
469,9,0.691126
470,65,0.762344
470,271,0.713695
471,115,0.077324
471,137,0.589809
471,157,0.925503
471,454,0.929698
472,363,0.430446
473,45,0.505970
473,322,0.831256
474,102,0.919236
474,111,0.601638
474,415,0.723836
475,322,0.519337
476,446,0.490817
477,162,0.161419
478,320,0.976116
479,320,0.574360
480,177,0.273251
481,87,0.531427
481,99,0.698558
482,389,0.667049
483,49,0.097433
484,303,0.548736
485,165,0.610738
485,292,0.667965
485,331,0.495125
486,105,0.571583
486,258,0.588888
486,453,0.441313
487,4,0.151217
487,95,0.502275
487,116,0.731364
487,123,0.031657
488,306,0.051617
489,149,0.522063
490,401,0.320642
491,1,0.035060
491,55,0.245142
492,202,0.107181
493,18,0.382969
494,40,0.551829
494,270,0.597169
495,95,0.611111
496,117,0.935252
497,52,0.772030
498,129,0.513148
498,267,0.486681
499,12,0.650128
499,13,0.696996
499,22,0.407538
499,79,0.486850
500,496,0.479783
501,365,0.710450
502,257,0.534199
502,410,0.276647
503,214,0.605538
504,342,0.280104
505,50,0.703369
506,236,0.530490
507,149,0.938254
507,489,0.235403
508,332,0.413494
509,466,0.597476
510,209,0.783002
510,222,0.920252
510,255,0.681491
511,191,0.821177
511,283,0.527413
512,149,0.230270
513,373,0.143684
514,364,0.899521
515,135,0.251422
516,155,0.651515
517,277,0.004816
518,498,0.935936
519,9,0.275353
519,21,0.858766
519,197,0.278929
520,221,0.952431
521,1,0.506820
521,55,0.122950
521,491,0.416475
522,450,0.702471
523,490,0.436491
524,263,0.107739
525,345,0.766175
526,192,0.099866
527,472,0.441265
528,247,0.344576
529,277,0.297064
530,77,0.757621
531,513,0.338510
532,326,0.330758
533,36,0.055606
534,308,0.573183
535,134,0.485286
535,251,0.202482
535,357,0.114475
536,56,0.974348
536,153,0.864609
536,165,0.491841
536,292,0.367395
536,331,0.804912
536,456,0.162204
537,169,0.159580
538,220,0.057723
538,464,0.149251
539,148,0.468101
539,384,0.380608
540,177,0.883705
540,412,0.424134
541,24,0.412248
541,37,0.651295
542,8,0.308327
543,71,0.060142
543,262,0.814416
544,219,0.897657
544,338,0.919492
545,18,0.901218
546,470,0.770046
547,478,0.170796
548,498,0.572442
549,546,0.031404
550,312,0.803268
551,157,0.522215
552,167,0.861622
553,508,0.277198
554,292,0.869494
554,301,0.586862
555,192,0.389172
555,223,0.811895
555,291,0.525670
555,377,0.939871
555,427,0.420038
556,101,0.579863
557,556,0.749145
558,331,0.880784
559,274,0.338085
560,345,0.189549
561,484,0.743126
562,152,0.718919
562,176,0.879162
563,185,0.072869
564,459,0.710114
565,269,0.879060
566,215,0.359379
566,368,0.089853
566,394,0.161029
567,514,0.416796
568,446,0.096429
569,364,0.674693
569,514,0.562612
570,32,0.813047
570,80,0.878192
570,86,0.769360
570,146,0.635205
571,263,0.896524
571,524,0.878413
572,77,0.486471
572,156,0.113071
573,516,0.377485
574,109,0.382620
575,84,0.687578
576,370,0.121740
577,44,0.076822
577,348,0.143302
578,422,0.477641
579,577,0.708588
580,384,0.238019
581,502,0.390967
582,439,0.975881
583,301,0.628767
584,242,0.681199
585,558,0.908691
586,465,0.362400
587,9,0.859213
587,205,0.794278
588,308,0.428873
588,534,0.073511
589,213,0.498631
590,309,0.483873
591,47,0.450735
591,75,0.499657
591,78,0.740759
591,443,0.932843
592,57,0.300122
593,134,0.146196
593,357,0.110018
594,584,0.080322
595,151,0.972476
595,166,0.408177
596,456,0.238410
597,370,0.963160
597,576,0.833474
598,413,0.198080
599,586,0.129482
600,99,0.196307
600,481,0.339119
601,450,0.575679
602,122,0.440268
603,344,0.585675
604,576,0.432877
605,216,0.368203
606,24,0.382317
606,37,0.600133
606,88,0.429473
606,541,0.148787
607,444,0.670197
608,227,0.995401
608,378,0.698066
609,265,0.402740
610,10,0.849278
610,27,0.819527
610,435,0.793382
611,406,0.374249
612,271,0.009608
612,304,0.479779
613,121,0.639058
613,310,0.646495
614,377,0.644898
614,555,0.799035
615,57,0.377364
616,415,0.357672
617,11,0.389500
617,291,0.334307
617,377,0.693589
617,555,0.144897
617,614,0.291525
618,248,0.666856
618,395,0.854365
619,4,0.314699
619,95,0.144142
619,116,0.602249
619,123,0.005588
619,231,0.920830
619,487,0.381955
620,489,0.516531
621,286,0.344456
622,279,0.264133
623,312,0.291000
624,482,0.833648
625,40,0.124391
625,44,0.634619
625,60,0.048697
625,93,0.458046
625,208,0.376817
625,370,0.155873
626,26,0.755856
627,252,0.665973
628,163,0.011531
629,368,0.794881
630,0,0.560914
630,14,0.288654
630,24,0.415560
630,41,0.320611
630,606,0.514590
631,211,0.719155
631,218,0.842044
632,459,0.231895
632,564,0.465007
633,365,0.373359
633,501,0.050043
634,598,0.073850
635,367,0.202449
636,274,0.566183
636,287,0.831524
637,148,0.422552
638,426,0.839549
639,206,0.293043
640,415,0.181196
640,616,0.357526
641,514,0.934110
641,567,0.589419
642,520,0.369040
643,130,0.463059
644,473,0.627830
645,418,0.944452
646,22,0.405786
647,293,0.050482
648,211,0.444850
648,218,0.595927
648,289,0.748311
648,631,0.864172
649,301,0.131023
650,251,0.104579
651,225,0.665308
652,312,0.833378
652,550,0.581285
653,0,0.658594
653,1,0.982032
653,131,0.018916
654,392,0.921473
655,650,0.194679
656,265,0.967723
657,594,0.523072
658,1,0.278796
658,4,0.719795
658,173,0.590459
659,2,0.837082
659,9,0.834691
660,160,0.659888
661,115,0.730448
661,328,0.643027
662,466,0.349529
663,81,0.534876
664,539,0.664147
665,535,0.323429
666,291,0.869188
666,364,0.442370
666,397,0.917967
667,191,0.276668
667,283,0.951753
667,511,0.117238
668,398,0.416007
669,338,0.836375
670,257,0.962535
671,109,0.332928
671,289,0.526182
672,447,0.535956
673,204,0.818107
674,278,0.929890
675,54,0.662893
675,164,0.243229
675,309,0.941429
675,458,0.596723
676,577,0.126034
677,69,0.246974
678,98,0.886726
679,607,0.196178
680,28,0.162958
681,494,0.835997
682,248,0.602405
682,395,0.623243
682,618,0.838679
683,91,0.671648
684,350,0.391555
685,409,0.871284
686,6,0.667348
686,7,0.115607
686,140,0.000040
687,2,0.676065
687,9,0.628753
687,15,0.454547
688,602,0.574346
689,544,0.032269
690,17,0.351393
690,39,0.855082
691,667,0.370837
692,0,0.661425
692,2,0.576430
693,576,0.059960
694,138,0.744468
695,485,0.279493
696,536,0.442624
697,597,0.176420
698,582,0.091801
699,693,0.897245
700,331,0.992419
701,252,0.594159
702,510,0.033004
703,594,0.690932
704,10,0.487212
704,27,0.569340
705,306,0.895724
706,211,0.434503
706,648,0.688594
707,466,0.203158
707,509,0.481720
707,662,0.272443
708,363,0.947120
709,583,0.244300
710,277,0.953262
711,187,0.476952
711,300,0.127088
712,175,0.961436
713,559,0.857156
714,4,0.217410
714,95,0.007008
715,90,0.782475
715,253,0.050393
715,271,0.960055
716,693,0.641374
716,699,0.573400
717,244,0.137093
718,206,0.129043
718,237,0.824627
718,639,0.501854
719,168,0.655888
720,70,0.505059
721,526,0.526454
722,588,0.118397
723,378,0.903056
724,155,0.668904
725,13,0.277586
726,287,0.386707
727,453,0.391493
728,555,0.831097
729,630,0.243001
730,254,0.123444
731,345,0.728307
731,525,0.648075
731,560,0.201217
732,524,0.848695
733,233,0.022556
734,10,0.105562
734,114,0.187979
735,351,0.360967
735,432,0.779658
736,29,0.719204
737,723,0.666364
738,13,0.580969
739,112,0.351173
740,3,0.157154
740,7,0.292091
740,140,0.169110
741,28,0.223697
742,49,0.671352
743,420,0.404765
744,587,0.886510
745,713,0.579362
746,644,0.341848
747,382,0.437240
748,666,0.699639
749,639,0.834283
749,718,0.791982
750,469,0.849068
751,236,0.282220
752,584,0.264662
753,393,0.169961
754,382,0.533532
755,197,0.073184
756,294,0.998736
757,692,0.750171
758,352,0.122221
